aland10,ameri_es,asian,awater10,black,blkgrp,blkgrpce10,city,county,countyfp10,funcstat10,geoid10,geoid10_1,globalid,hawn_pi,hispanic,hse_units,intptlat10,intptlon10,mtfcc10,multi_race,namelsad10,non_hispan,objectid,occup,other,pst_cd,shape_star,shape_stle,state,statefp10,sumlev,total_pop,tract,tractce10,tractname1,vacant,white,nbhdname,objectid_2,councildis,dist_id
227979.0000000000000000000000000000000,2.0000000000000000000000000000000,67.0000000000000000000000000000000,0.0000000000000000000000000000000,418.0000000000000000000000000000000,"2","2",,"029","029",S,"360290027022","360290027022",{935EC316-3281-4D64-9D2E-4B6D245C00F9},0.0000000000000000000000000000000,5.0000000000000000000000000000000,341.0000000000000000000000000000000,"+42.9009974","-078.8370189",G5030,10.0000000000000000000000000000000,Block Group 2,531.0000000000000000000000000000000,159.0000000000000000000000000000000,234.0000000000000000000000000000000,1.0000000000000000000000000000000,,0.0000251272857290992402551355056,0.0203243740148864766859038155644,"36","36","150",536.0000000000000000000000000000000,"002702","002702","27.02",107.0000000000000000000000000000000,38.0000000000000000000000000000000,Broadway Fillmore,23.0000000000000000000000000000000,FILLMORE,3.0000000000000000000000000000000
388148.0000000000000000000000000000000,0.0000000000000000000000000000000,34.0000000000000000000000000000000,0.0000000000000000000000000000000,757.0000000000000000000000000000000,"3","3",,"029","029",S,"360290036003","360290036003",{2C66F9DB-89E0-434C-AC9F-50327F217F78},0.0000000000000000000000000000000,29.0000000000000000000000000000000,522.0000000000000000000000000000000,"+42.9118878","-078.8201492",G5030,17.0000000000000000000000000000000,Block Group 3,816.0000000000000000000000000000000,246.0000000000000000000000000000000,369.0000000000000000000000000000000,2.0000000000000000000000000000000,,0.0000427881731019300450089698495,0.0311805040430463559220086722235,"36","36","150",845.0000000000000000000000000000000,"003600","003600","36",153.0000000000000000000000000000000,35.0000000000000000000000000000000,Genesee-Moselle,23.0000000000000000000000000000000,FILLMORE,3.0000000000000000000000000000000
186524.0000000000000000000000000000000,1.0000000000000000000000000000000,1.0000000000000000000000000000000,0.0000000000000000000000000000000,22.0000000000000000000000000000000,"1","1",,"029","029",S,"360290009001","360290009001",{9CAF906C-9907-45FD-AE8C-09746656B941},1.0000000000000000000000000000000,37.0000000000000000000000000000000,299.0000000000000000000000000000000,"+42.8566811","-078.8204325",G5030,12.0000000000000000000000000000000,Block Group 1,595.0000000000000000000000000000000,140.0000000000000000000000000000000,283.0000000000000000000000000000000,5.0000000000000000000000000000000,,0.0000205437744021499119474565009,0.0193068940750051459831482247864,"36","36","150",632.0000000000000000000000000000000,"000900","000900","9",16.0000000000000000000000000000000,590.0000000000000000000000000000000,South Park,35.0000000000000000000000000000000,SOUTH,4.0000000000000000000000000000000
345711.0000000000000000000000000000000,23.0000000000000000000000000000000,17.0000000000000000000000000000000,0.0000000000000000000000000000000,67.0000000000000000000000000000000,"1","1",,"029","029",S,"360290006001","360290006001",{9790B2BB-78F1-45C3-84CE-51BFF48271A5},0.0000000000000000000000000000000,106.0000000000000000000000000000000,853.0000000000000000000000000000000,"+42.8417925","-078.8195813",G5030,46.0000000000000000000000000000000,Block Group 1,1719.0000000000000000000000000000000,126.0000000000000000000000000000000,777.0000000000000000000000000000000,30.0000000000000000000000000000000,,0.0000380673583030220990912340095,0.0272431482672321825799777172961,"36","36","150",1825.0000000000000000000000000000000,"000600","000600","6",76.0000000000000000000000000000000,1642.0000000000000000000000000000000,South Park,35.0000000000000000000000000000000,SOUTH,4.0000000000000000000000000000000
284543.0000000000000000000000000000000,3.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,860.0000000000000000000000000000000,"1","1",,"029","029",S,"360290040011","360290040011",{F7EC30F2-2D19-4E02-B0B5-6B572D881168},0.0000000000000000000000000000000,35.0000000000000000000000000000000,494.0000000000000000000000000000000,"+42.9377425","-078.8312259",G5030,30.0000000000000000000000000000000,Block Group 1,887.0000000000000000000000000000000,61.0000000000000000000000000000000,422.0000000000000000000000000000000,8.0000000000000000000000000000000,,0.0000313800454203717494737653493,0.0249649810827572912752536637981,"36","36","150",922.0000000000000000000000000000000,"004001","004001","40.01",72.0000000000000000000000000000000,21.0000000000000000000000000000000,Fillmore-Leroy,13.0000000000000000000000000000000,MASTEN,8.0000000000000000000000000000000
128604.0000000000000000000000000000000,1.0000000000000000000000000000000,3.0000000000000000000000000000000,0.0000000000000000000000000000000,94.0000000000000000000000000000000,"2","2",,"029","029",S,"360290050002","360290050002",{C1F83D72-8E8D-40D0-9DD4-E643CFCA0AA4},0.0000000000000000000000000000000,29.0000000000000000000000000000000,296.0000000000000000000000000000000,"+42.9531151","-078.8714124",G5030,22.0000000000000000000000000000000,Block Group 2,525.0000000000000000000000000000000,9.0000000000000000000000000000000,271.0000000000000000000000000000000,15.0000000000000000000000000000000,,0.0000141862503984406425068098140,0.0183420700782322351751751909887,"36","36","150",554.0000000000000000000000000000000,"005000","005000","50",25.0000000000000000000000000000000,419.0000000000000000000000000000000,North Park,12.0000000000000000000000000000000,NORTH,2.0000000000000000000000000000000
119428.0000000000000000000000000000000,3.0000000000000000000000000000000,10.0000000000000000000000000000000,0.0000000000000000000000000000000,26.0000000000000000000000000000000,"2","2",,"029","029",S,"360290065012","360290065012",{44B5F915-E699-4FC6-BF93-3295B1003848},0.0000000000000000000000000000000,27.0000000000000000000000000000000,375.0000000000000000000000000000000,"+42.9176792","-078.8818334",G5030,11.0000000000000000000000000000000,Block Group 2,580.0000000000000000000000000000000,50.0000000000000000000000000000000,335.0000000000000000000000000000000,8.0000000000000000000000000000000,,0.0000131665278193693905057007343,0.0165043207412450335103137888382,"36","36","150",607.0000000000000000000000000000000,"006501","006501","65.01",40.0000000000000000000000000000000,549.0000000000000000000000000000000,Elmwood Bidwell,7.0000000000000000000000000000000,DELAWARE,5.0000000000000000000000000000000
347607.0000000000000000000000000000000,1.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,966.0000000000000000000000000000000,"3","3",,"029","029",S,"360290035003","360290035003",{EE83756E-62D6-479C-8D47-8CC0426826A7},0.0000000000000000000000000000000,16.0000000000000000000000000000000,593.0000000000000000000000000000000,"+42.9112863","-078.8280428",G5030,10.0000000000000000000000000000000,Block Group 3,996.0000000000000000000000000000000,198.0000000000000000000000000000000,475.0000000000000000000000000000000,0.0000000000000000000000000000000,,0.0000383186491565000740587912387,0.0292915945347977033086372955495,"36","36","150",1012.0000000000000000000000000000000,"003500","003500","35",118.0000000000000000000000000000000,35.0000000000000000000000000000000,MLK Park,22.0000000000000000000000000000000,FILLMORE,3.0000000000000000000000000000000
546899.0000000000000000000000000000000,6.0000000000000000000000000000000,24.0000000000000000000000000000000,0.0000000000000000000000000000000,251.0000000000000000000000000000000,"1","1",,"029","029",S,"360290045001","360290045001",{F332C703-C293-452C-896D-D9CE654A08C5},0.0000000000000000000000000000000,89.0000000000000000000000000000000,531.0000000000000000000000000000000,"+42.9548835","-078.8404545",G5030,51.0000000000000000000000000000000,Block Group 1,952.0000000000000000000000000000000,267.0000000000000000000000000000000,492.0000000000000000000000000000000,25.0000000000000000000000000000000,,0.0000602938344472945197093094460,0.0514980777615744178543621956123,"36","36","150",1041.0000000000000000000000000000000,"004500","004500","45",39.0000000000000000000000000000000,684.0000000000000000000000000000000,Central Park,14.0000000000000000000000000000000,UNIVERSITY,7.0000000000000000000000000000000
315172.0000000000000000000000000000000,3.0000000000000000000000000000000,8.0000000000000000000000000000000,0.0000000000000000000000000000000,1032.0000000000000000000000000000000,"2","2",,"029","029",S,"360290052022","360290052022",{885EA85E-0801-4A50-93BB-8649791D59F8},0.0000000000000000000000000000000,34.0000000000000000000000000000000,682.0000000000000000000000000000000,"+42.9247852","-078.8461212",G5030,39.0000000000000000000000000000000,Block Group 2,1307.0000000000000000000000000000000,250.0000000000000000000000000000000,560.0000000000000000000000000000000,7.0000000000000000000000000000000,,0.0000347504960057809468153451615,0.0296446681709196802056993647057,"36","36","150",1341.0000000000000000000000000000000,"005202","005202","52.02",122.0000000000000000000000000000000,252.0000000000000000000000000000000,Hamlin Park,20.0000000000000000000000000000000,MASTEN,8.0000000000000000000000000000000
216832.0000000000000000000000000000000,4.0000000000000000000000000000000,12.0000000000000000000000000000000,0.0000000000000000000000000000000,594.0000000000000000000000000000000,"4","4",,"029","029",S,"360290029004","360290029004",{69E9559D-7738-4ED3-BF95-6CEBE142188A},0.0000000000000000000000000000000,27.0000000000000000000000000000000,454.0000000000000000000000000000000,"+42.9056495","-078.8258087",G5030,8.0000000000000000000000000000000,Block Group 4,651.0000000000000000000000000000000,166.0000000000000000000000000000000,301.0000000000000000000000000000000,20.0000000000000000000000000000000,,0.0000239003894403121838686983314,0.0201109786474358842589538198808,"36","36","150",678.0000000000000000000000000000000,"002900","002900","29",153.0000000000000000000000000000000,40.0000000000000000000000000000000,Genesee-Moselle,23.0000000000000000000000000000000,FILLMORE,3.0000000000000000000000000000000
251805.0000000000000000000000000000000,34.0000000000000000000000000000000,26.0000000000000000000000000000000,0.0000000000000000000000000000000,107.0000000000000000000000000000000,"2","2",,"029","029",S,"360290057002","360290057002",{F4B1A65A-6260-4DB1-BA04-3E92B7087E06},0.0000000000000000000000000000000,200.0000000000000000000000000000000,455.0000000000000000000000000000000,"+42.9471925","-078.9033726",G5030,67.0000000000000000000000000000000,Block Group 2,728.0000000000000000000000000000000,57.0000000000000000000000000000000,384.0000000000000000000000000000000,65.0000000000000000000000000000000,,0.0000277737364448790442338771411,0.0278432407440768331374769672948,"36","36","150",928.0000000000000000000000000000000,"005700","005700","57",71.0000000000000000000000000000000,629.0000000000000000000000000000000,Riverside,10.0000000000000000000000000000000,NORTH,2.0000000000000000000000000000000
172571.0000000000000000000000000000000,9.0000000000000000000000000000000,8.0000000000000000000000000000000,0.0000000000000000000000000000000,74.0000000000000000000000000000000,"4","4",,"029","029",S,"360290068004","360290068004",{6E262138-506D-4D04-A379-D6E6BC958449},0.0000000000000000000000000000000,59.0000000000000000000000000000000,536.0000000000000000000000000000000,"+42.8991993","-078.8759294",G5030,20.0000000000000000000000000000000,Block Group 4,695.0000000000000000000000000000000,72.0000000000000000000000000000000,472.0000000000000000000000000000000,21.0000000000000000000000000000000,,0.0000190197276526327371305204184,0.0211328776428433041945087467184,"36","36","150",754.0000000000000000000000000000000,"006800","006800","68",64.0000000000000000000000000000000,622.0000000000000000000000000000000,Allentown,3.0000000000000000000000000000000,FILLMORE,3.0000000000000000000000000000000
403057.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,497.0000000000000000000000000000000,"4","4",,"029","029",S,"360290014024","360290014024",{49360BF0-E501-4B35-8E69-A43ADD7EAD75},0.0000000000000000000000000000000,25.0000000000000000000000000000000,406.0000000000000000000000000000000,"+42.8867798","-078.8596773",G5030,8.0000000000000000000000000000000,Block Group 4,515.0000000000000000000000000000000,210.0000000000000000000000000000000,279.0000000000000000000000000000000,12.0000000000000000000000000000000,,0.0000444137527487733580139686596,0.0341791019207847990291071482716,"36","36","150",540.0000000000000000000000000000000,"001402","001402","14.02",127.0000000000000000000000000000000,23.0000000000000000000000000000000,Pratt-Willert,29.0000000000000000000000000000000,ELLICOTT,1.0000000000000000000000000000000
523790.0000000000000000000000000000000,7.0000000000000000000000000000000,16.0000000000000000000000000000000,0.0000000000000000000000000000000,228.0000000000000000000000000000000,"1","1",,"029","029",S,"360290050001","360290050001",{5160E288-B491-4C1B-95E4-5D2C19DACE22},2.0000000000000000000000000000000,108.0000000000000000000000000000000,512.0000000000000000000000000000000,"+42.9472520","-078.8721237",G5030,36.0000000000000000000000000000000,Block Group 1,940.0000000000000000000000000000000,7.0000000000000000000000000000000,478.0000000000000000000000000000000,42.0000000000000000000000000000000,,0.0000577736184003068369398684045,0.0374035624454752690937198167376,"36","36","150",1048.0000000000000000000000000000000,"005000","005000","50",34.0000000000000000000000000000000,717.0000000000000000000000000000000,North Park,12.0000000000000000000000000000000,NORTH,2.0000000000000000000000000000000
150016.0000000000000000000000000000000,2.0000000000000000000000000000000,12.0000000000000000000000000000000,0.0000000000000000000000000000000,21.0000000000000000000000000000000,"2","2",,"029","029",S,"360290063012","360290063012",{06B09A09-54F9-4244-A6E9-779508A959A9},0.0000000000000000000000000000000,37.0000000000000000000000000000000,414.0000000000000000000000000000000,"+42.9222548","-078.8791600",G5030,17.0000000000000000000000000000000,Block Group 2,648.0000000000000000000000000000000,44.0000000000000000000000000000000,375.0000000000000000000000000000000,9.0000000000000000000000000000000,,0.0000165400207475945612393963824,0.0160739129708614529590260389114,"36","36","150",685.0000000000000000000000000000000,"006301","006301","63.01",39.0000000000000000000000000000000,624.0000000000000000000000000000000,Elmwood Bidwell,7.0000000000000000000000000000000,DELAWARE,5.0000000000000000000000000000000
118676.0000000000000000000000000000000,6.0000000000000000000000000000000,146.0000000000000000000000000000000,0.0000000000000000000000000000000,180.0000000000000000000000000000000,"2","2",,"029","029",S,"360290069012","360290069012",{CDADAD63-686B-4BC0-8D66-239AE7E58811},1.0000000000000000000000000000000,256.0000000000000000000000000000000,339.0000000000000000000000000000000,"+42.9091617","-078.8899120",G5030,36.0000000000000000000000000000000,Block Group 2,515.0000000000000000000000000000000,75.0000000000000000000000000000000,270.0000000000000000000000000000000,100.0000000000000000000000000000000,,0.0000130819263694241690043629234,0.0161977799549035961224063839836,"36","36","150",771.0000000000000000000000000000000,"006901","006901","69.01",69.0000000000000000000000000000000,302.0000000000000000000000000000000,West Side,4.0000000000000000000000000000000,NIAGARA,9.0000000000000000000000000000000
109711.0000000000000000000000000000000,18.0000000000000000000000000000000,84.0000000000000000000000000000000,0.0000000000000000000000000000000,98.0000000000000000000000000000000,"1","1",,"029","029",S,"360290059001","360290059001",{D1C4270E-BE5F-4CD8-8205-F1CD6C1285E1},0.0000000000000000000000000000000,159.0000000000000000000000000000000,315.0000000000000000000000000000000,"+42.9437637","-078.9038719",G5030,56.0000000000000000000000000000000,Block Group 1,631.0000000000000000000000000000000,32.0000000000000000000000000000000,291.0000000000000000000000000000000,53.0000000000000000000000000000000,,0.0000121002818059969772255049514,0.0155056339984579200780290264561,"36","36","150",790.0000000000000000000000000000000,"005900","005900","59",24.0000000000000000000000000000000,481.0000000000000000000000000000000,Black Rock,8.0000000000000000000000000000000,NORTH,2.0000000000000000000000000000000
185433.0000000000000000000000000000000,2.0000000000000000000000000000000,12.0000000000000000000000000000000,0.0000000000000000000000000000000,253.0000000000000000000000000000000,"4","4",,"029","029",S,"360290051004","360290051004",{307746DD-8187-46F2-BF63-6126AB3B25AE},0.0000000000000000000000000000000,62.0000000000000000000000000000000,466.0000000000000000000000000000000,"+42.9511436","-078.8663189",G5030,52.0000000000000000000000000000000,Block Group 4,905.0000000000000000000000000000000,11.0000000000000000000000000000000,421.0000000000000000000000000000000,17.0000000000000000000000000000000,,0.0000204541963578537482168658024,0.0210293720192880444208594070687,"36","36","150",967.0000000000000000000000000000000,"005100","005100","51",45.0000000000000000000000000000000,631.0000000000000000000000000000000,North Park,12.0000000000000000000000000000000,DELAWARE,5.0000000000000000000000000000000
163094.0000000000000000000000000000000,1.0000000000000000000000000000000,2.0000000000000000000000000000000,0.0000000000000000000000000000000,655.0000000000000000000000000000000,"3","3",,"029","029",S,"360290041003","360290041003",{727D8075-64FD-4F14-B28A-3243F974581D},1.0000000000000000000000000000000,14.0000000000000000000000000000000,332.0000000000000000000000000000000,"+42.9254937","-078.8120745",G5030,12.0000000000000000000000000000000,Block Group 3,692.0000000000000000000000000000000,231.0000000000000000000000000000000,304.0000000000000000000000000000000,8.0000000000000000000000000000000,,0.0000179827609385203056378919190,0.0176536760832773399754191956390,"36","36","150",706.0000000000000000000000000000000,"004100","004100","41",28.0000000000000000000000000000000,27.0000000000000000000000000000000,Kenfield,18.0000000000000000000000000000000,UNIVERSITY,7.0000000000000000000000000000000
150483.0000000000000000000000000000000,2.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,742.0000000000000000000000000000000,"2","2",,"029","029",S,"360290014022","360290014022",{A38DA6B0-8E39-4A61-B6C0-1EACA063A96C},0.0000000000000000000000000000000,19.0000000000000000000000000000000,384.0000000000000000000000000000000,"+42.8835885","-078.8555910",G5030,12.0000000000000000000000000000000,Block Group 2,743.0000000000000000000000000000000,181.0000000000000000000000000000000,358.0000000000000000000000000000000,2.0000000000000000000000000000000,,0.0000165812010282255594512904745,0.0175438415577947731671670794640,"36","36","150",762.0000000000000000000000000000000,"001402","001402","14.02",26.0000000000000000000000000000000,4.0000000000000000000000000000000,Pratt-Willert,29.0000000000000000000000000000000,ELLICOTT,1.0000000000000000000000000000000
156981.0000000000000000000000000000000,0.0000000000000000000000000000000,1.0000000000000000000000000000000,0.0000000000000000000000000000000,642.0000000000000000000000000000000,"1","1",,"029","029",S,"360290014021","360290014021",{50F26C17-3E20-4BEB-8203-A27B985A70BF},0.0000000000000000000000000000000,8.0000000000000000000000000000000,425.0000000000000000000000000000000,"+42.8808795","-078.8565163",G5030,5.0000000000000000000000000000000,Block Group 1,657.0000000000000000000000000000000,180.0000000000000000000000000000000,399.0000000000000000000000000000000,1.0000000000000000000000000000000,,0.0000172965312240664938734941575,0.0187694071167022052959438838116,"36","36","150",665.0000000000000000000000000000000,"001402","001402","14.02",26.0000000000000000000000000000000,16.0000000000000000000000000000000,Pratt-Willert,29.0000000000000000000000000000000,ELLICOTT,1.0000000000000000000000000000000
210365.0000000000000000000000000000000,17.0000000000000000000000000000000,16.0000000000000000000000000000000,0.0000000000000000000000000000000,95.0000000000000000000000000000000,"3","3",,"029","029",S,"360290068003","360290068003",{C32BCC6B-3AA7-4DEA-943C-AF7ABB921243},0.0000000000000000000000000000000,165.0000000000000000000000000000000,586.0000000000000000000000000000000,"+42.8981268","-078.8804331",G5030,30.0000000000000000000000000000000,Block Group 3,765.0000000000000000000000000000000,242.0000000000000000000000000000000,477.0000000000000000000000000000000,60.0000000000000000000000000000000,,0.0000231848363208954442310494315,0.0266225224046650645048917027680,"36","36","150",930.0000000000000000000000000000000,"006800","006800","68",109.0000000000000000000000000000000,712.0000000000000000000000000000000,Allentown,3.0000000000000000000000000000000,FILLMORE,3.0000000000000000000000000000000
166171.0000000000000000000000000000000,5.0000000000000000000000000000000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,415.0000000000000000000000000000000,"2","2",,"029","029",S,"360290071012","360290071012",{E7B7BF91-AEC9-496E-A304-866A847E0625},0.0000000000000000000000000000000,648.0000000000000000000000000000000,599.0000000000000000000000000000000,"+42.8935120","-078.8901894",G5030,27.0000000000000000000000000000000,Block Group 2,428.0000000000000000000000000000000,82.0000000000000000000000000000000,539.0000000000000000000000000000000,303.0000000000000000000000000000000,,0.0000183127599665321383554453250,0.0267565392093466504486176660293,"36","36","150",1076.0000000000000000000000000000000,"007101","007101","71.01",60.0000000000000000000000000000000,326.0000000000000000000000000000000,Lower West Side,2.0000000000000000000000000000000,ELLICOTT,1.0000000000000000000000000000000
100909.0000000000000000000000000000000,23.0000000000000000000000000000000,33.0000000000000000000000000000000,0.0000000000000000000000000000000,125.0000000000000000000000000000000,"3","3",,"029","029",S,"360290065013","360290065013",{4C51B7B8-D93C-4264-8236-4AAD8DBEB050},0.0000000000000000000000000000000,127.0000000000000000000000000000000,362.0000000000000000000000000000000,"+42.9178224","-078.8844916",G5030,29.0000000000000000000000000000000,Block Group 3,621.0000000000000000000000000000000,49.0000000000000000000000000000000,303.0000000000000000000000000000000,43.0000000000000000000000000000000,,0.0000111249677680499463251935499,0.0142019939085700694358926909899,"36","36","150",748.0000000000000000000000000000000,"006501","006501","65.01",59.0000000000000000000000000000000,495.0000000000000000000000000000000,Elmwood Bidwell,7.0000000000000000000000000000000,NIAGARA,9.0000000000000000000000000000000
634162.0000000000000000000000000000000,8.0000000000000000000000000000000,3.0000000000000000000000000000000,84111.0000000000000000000000000000000,49.0000000000000000000000000000000,"3","3",,"029","029",S,"360290011003","360290011003",{736A5F69-A932-4E57-B2B0-46F0AFCACE5D},1.0000000000000000000000000000000,53.0000000000000000000000000000000,495.0000000000000000000000000000000,"+42.8645125","-078.8196725",G5030,30.0000000000000000000000000000000,Block Group 3,865.0000000000000000000000000000000,83.0000000000000000000000000000000,427.0000000000000000000000000000000,15.0000000000000000000000000000000,,0.0000791196007205976679053927025,0.0444731845915112417033654423903,"36","36","150",918.0000000000000000000000000000000,"001100","001100","11",68.0000000000000000000000000000000,812.0000000000000000000000000000000,Seneca-Cazenovia,33.0000000000000000000000000000000,LOVEJOY,6.0000000000000000000000000000000
173554.0000000000000000000000000000000,3.0000000000000000000000000000000,6.0000000000000000000000000000000,0.0000000000000000000000000000000,60.0000000000000000000000000000000,"4","4",,"029","029",S,"360290010004","360290010004",{6CB2B40D-9AE4-4E30-BC0D-090CAAA8B993},0.0000000000000000000000000000000,51.0000000000000000000000000000000,394.0000000000000000000000000000000,"+42.8562543","-078.8133638",G5030,27.0000000000000000000000000000000,Block Group 4,748.0000000000000000000000000000000,141.0000000000000000000000000000000,350.0000000000000000000000000000000,7.0000000000000000000000000000000,,0.0000191151139042776343091728508,0.0275194653469365904663312960565,"36","36","150",799.0000000000000000000000000000000,"001000","001000","10",44.0000000000000000000000000000000,696.0000000000000000000000000000000,Seneca-Cazenovia,33.0000000000000000000000000000000,SOUTH,4.0000000000000000000000000000000
195710.0000000000000000000000000000000,6.0000000000000000000000000000000,5.0000000000000000000000000000000,0.0000000000000000000000000000000,105.0000000000000000000000000000000,"6","6",,"029","029",S,"360290045006","360290045006",{1848B273-43B1-4D94-A49E-71F1D25B2E48},1.0000000000000000000000000000000,40.0000000000000000000000000000000,241.0000000000000000000000000000000,"+42.9488274","-078.8398188",G5030,8.0000000000000000000000000000000,Block Group 6,549.0000000000000000000000000000000,269.0000000000000000000000000000000,230.0000000000000000000000000000000,26.0000000000000000000000000000000,,0.0000215872069629958763517171838,0.0225124159449531478782713378450,"36","36","150",589.0000000000000000000000000000000,"004500","004500","45",11.0000000000000000000000000000000,438.0000000000000000000000000000000,Central Park,14.0000000000000000000000000000000,UNIVERSITY,7.0000000000000000000000000000000
434027.0000000000000000000000000000000,0.0000000000000000000000000000000,1.0000000000000000000000000000000,0.0000000000000000000000000000000,742.0000000000000000000000000000000,"3","3",,"029","029",S,"360290168003","360290168003",{117BED36-9C43-4602-8D8C-CB3CEC67816A},0.0000000000000000000000000000000,33.0000000000000000000000000000000,516.0000000000000000000000000000000,"+42.9181276","-078.8577444",G5030,8.0000000000000000000000000000000,Block Group 3,769.0000000000000000000000000000000,113.0000000000000000000000000000000,403.0000000000000000000000000000000,4.0000000000000000000000000000000,,0.0000478503455070117381152730585,0.0308638708750976070716021126827,"36","36","150",802.0000000000000000000000000000000,"016800","016800","168",113.0000000000000000000000000000000,47.0000000000000000000000000000000,Masten Park,21.0000000000000000000000000000000,MASTEN,8.0000000000000000000000000000000
167170.0000000000000000000000000000000,4.0000000000000000000000000000000,16.0000000000000000000000000000000,0.0000000000000000000000000000000,186.0000000000000000000000000000000,"3","3",,"029","029",S,"360290067013","360290067013",{55360092-53ED-4090-B066-64D7D2419CEF},4.0000000000000000000000000000000,79.0000000000000000000000000000000,810.0000000000000000000000000000000,"+42.9096695","-078.8783203",G5030,28.0000000000000000000000000000000,Block Group 3,1016.0000000000000000000000000000000,67.0000000000000000000000000000000,715.0000000000000000000000000000000,28.0000000000000000000000000000000,,0.0000184273727113241296126505686,0.0229550683864269480793929290030,"36","36","150",1095.0000000000000000000000000000000,"006701","006701","67.01",95.0000000000000000000000000000000,829.0000000000000000000000000000000,Elmwood Bryant,5.0000000000000000000000000000000,NIAGARA,9.0000000000000000000000000000000
143645.0000000000000000000000000000000,10.0000000000000000000000000000000,131.0000000000000000000000000000000,0.0000000000000000000000000000000,251.0000000000000000000000000000000,"5","5",,"029","029",S,"360290061005","360290061005",{01E24618-CDA2-4060-998A-F4907159C075},1.0000000000000000000000000000000,304.0000000000000000000000000000000,475.0000000000000000000000000000000,"+42.9180465","-078.8943221",G5030,58.0000000000000000000000000000000,Block Group 5,714.0000000000000000000000000000000,39.0000000000000000000000000000000,400.0000000000000000000000000000000,137.0000000000000000000000000000000,,0.0000158363695592025678388504312,0.0172816480182775185359123071294,"36","36","150",1018.0000000000000000000000000000000,"006100","006100","61",75.0000000000000000000000000000000,430.0000000000000000000000000000000,Upper West Side,6.0000000000000000000000000000000,NIAGARA,9.0000000000000000000000000000000
476085.0000000000000000000000000000000,0.0000000000000000000000000000000,1.0000000000000000000000000000000,0.0000000000000000000000000000000,592.0000000000000000000000000000000,"1","1",,"029","029",S,"360290031001","360290031001",{E3404DFD-A80D-4C75-9794-26B74B8B39BD},0.0000000000000000000000000000000,16.0000000000000000000000000000000,406.0000000000000000000000000000000,"+42.9008472","-078.8498868",G5030,18.0000000000000000000000000000000,Block Group 1,621.0000000000000000000000000000000,171.0000000000000000000000000000000,297.0000000000000000000000000000000,2.0000000000000000000000000000000,,0.0000524726873347191512210116460,0.0312116136006702002414492369553,"36","36","150",637.0000000000000000000000000000000,"003100","003100","31",109.0000000000000000000000000000000,24.0000000000000000000000000000000,Fruit Belt,28.0000000000000000000000000000000,ELLICOTT,1.0000000000000000000000000000000
330782.0000000000000000000000000000000,8.0000000000000000000000000000000,11.0000000000000000000000000000000,0.0000000000000000000000000000000,51.0000000000000000000000000000000,"2","2",,"029","029",S,"360290008002","360290008002",{A01AB953-0FD3-4D05-90E1-451FE170FDF2},1.0000000000000000000000000000000,163.0000000000000000000000000000000,765.0000000000000000000000000000000,"+42.8509388","-078.8214785",G5030,55.0000000000000000000000000000000,Block Group 2,1548.0000000000000000000000000000000,202.0000000000000000000000000000000,700.0000000000000000000000000000000,62.0000000000000000000000000000000,,0.0000364286986714987048646338663,0.0287662642403850032923884327829,"36","36","150",1711.0000000000000000000000000000000,"000800","000800","8",65.0000000000000000000000000000000,1523.0000000000000000000000000000000,South Park,35.0000000000000000000000000000000,SOUTH,4.0000000000000000000000000000000
277479.0000000000000000000000000000000,2.0000000000000000000000000000000,25.0000000000000000000000000000000,0.0000000000000000000000000000000,139.0000000000000000000000000000000,"2","2",,"029","029",S,"360290017002","360290017002",{4D2D37D2-DC2F-4599-B069-E7C10835208D},0.0000000000000000000000000000000,44.0000000000000000000000000000000,348.0000000000000000000000000000000,"+42.8805454","-078.8418485",G5030,18.0000000000000000000000000000000,Block Group 2,602.0000000000000000000000000000000,204.0000000000000000000000000000000,266.0000000000000000000000000000000,6.0000000000000000000000000000000,,0.0000305732243236856782771931895,0.0246741616317366352362228099082,"36","36","150",646.0000000000000000000000000000000,"001700","001700","17",82.0000000000000000000000000000000,456.0000000000000000000000000000000,Broadway Fillmore,23.0000000000000000000000000000000,FILLMORE,3.0000000000000000000000000000000
334147.0000000000000000000000000000000,11.0000000000000000000000000000000,93.0000000000000000000000000000000,0.0000000000000000000000000000000,153.0000000000000000000000000000000,"4","4",,"029","029",S,"360290055004","360290055004",{156CCB67-87D3-479B-94B7-6DB1F0A2226D},0.0000000000000000000000000000000,102.0000000000000000000000000000000,433.0000000000000000000000000000000,"+42.9386338","-078.8823235",G5030,67.0000000000000000000000000000000,Block Group 4,794.0000000000000000000000000000000,105.0000000000000000000000000000000,399.0000000000000000000000000000000,23.0000000000000000000000000000000,,0.0000368509425008183314972920464,0.0386932478238217886223893060560,"36","36","150",896.0000000000000000000000000000000,"005500","005500","55",34.0000000000000000000000000000000,549.0000000000000000000000000000000,Grant-Amherst,9.0000000000000000000000000000000,NORTH,2.0000000000000000000000000000000
